"","commute","county","cz","state","mobility","top1pc_share","gini","teen_birthrate","par_inc_median","kid_inc_median","mobility_hi","commute_hi"
"2221",23.02422639,"Sullivan","Johnson City","Tennessee",37.70225,0.12983,0.49809,0.15624,55000,30600,0,1
"2222",24.73412445,"Sumner","Nashville","Tennessee",41.033,0.09811,0.4028,0.1654,65300,36000,0,1
"2223",22.268632,"Tipton","Memphis","Tennessee",37.0465,0.07761,0.36457,0.2127,49700,28300,0,1
"2224",21.07286288,"Trousdale","Nashville","Tennessee",40.46375,0.06876,0.34639,0.22951,42000,31000,0,0
"2225",21.94805302,"Unicoi","Johnson City","Tennessee",38.42675,0.07992,0.36541,0.17383,50400,29900,0,1
"2226",23.34201002,"Union","Knoxville","Tennessee",38.93425,0.04891,0.31821,0.21584,34500,25500,0,1
"2227",22.18380834,"Warren","McMinnville","Tennessee",39.0765,0.10252,0.4352,0.22676,46400,29500,0,1
"2228",22.82888039,"Washington","Johnson City","Tennessee",37.001,0.11023,0.46316,0.16104,54000,28700,0,1
"2229",22.1936784,"Wayne","Florence","Tennessee",45.26275,0.12683,0.43401,0.16805,33400,32900,1,1
"2230",19.26908204,"Weakley","Union City","Tennessee",40.79475,0.07339,0.3838,0.18304,52000,32500,0,0
"2231",20.92017567,"White","McMinnville","Tennessee",39.56875,0.13956,0.43085,0.22466,40800,28200,0,0
"2232",30.49400099,"Williamson","Nashville","Tennessee",42.3635,0.16906,0.35615,0.06602,113500,45800,0,1
"2233",27.18766591,"Wilson","Nashville","Tennessee",41.32675,0.09939,0.37406,0.16064,68900,37200,0,1
"2234",25.61908268,"Anderson","Tyler","Texas",42.413,0.10523,0.42377,0.25132,45600,31900,0,1
"2235",19.12350765,"Andrews","Midland","Texas",57.2375,0.04682,0.33153,0.26528,50800,51500,1,0
"2236",20.72760273,"Angelina","Huntsville","Texas",42.2335,0.15686,0.54572,0.23639,42600,31400,0,0
"2237",18.46487066,"Aransas","Corpus Christi","Texas",45.758,0.24414,0.6477,0.21203,32200,31400,1,0
"2238",19.60664336,"Archer","Wichita Falls","Texas",50.018,0.04144,0.29764,0.1375,52900,49500,1,0
"2239",22.61223947,"Atascosa","San Antonio","Texas",46.00575,0.06613,0.39606,0.24065,38300,35100,1,1
"2240",25.55577062,"Austin","Houston","Texas",46.0795,0.09682,0.42862,0.16576,59700,41000,1,1
"2241",14.95044709,"Bailey","Littlefield","Texas",48.144,0.14675,0.47731,0.26724,35700,34900,1,0
"2242",21.16199626,"Bandera","San Antonio","Texas",46.95725,0.14141,0.4575,0.14408,47900,36100,1,0
"2243",23.61962399,"Bastrop","Austin","Texas",41.67075,0.05477,0.35899,0.18413,52700,33000,0,1
"2244",20.69169589,"Bee","Beeville","Texas",44.41575,0.08699,0.40272,0.29052,38600,31900,1,0
"2245",21.04147869,"Bell","Killeen","Texas",39.645,0.08805,0.39521,0.20016,48900,30000,0,0
"2246",27.20131262,"Bexar","San Antonio","Texas",40.39325,0.15605,0.56106,0.21384,42900,29100,0,1
"2247",22.61022167,"Blanco","Austin","Texas",48.25075,0.16303,0.48088,0.14634,45400,36100,1,1
"2248",21.27079324,"Bosque","Waco","Texas",44.8,0.10312,0.37811,0.19625,49100,37600,1,0
"2249",21.29110576,"Bowie","Texarkana","Texas",39.135,0.1268,0.51394,0.21953,46000,29000,0,0
"2250",25.21970016,"Brazoria","Pearland","Texas",45.42325,0.0769,0.37492,0.1871,69300,41100,1,1
"2251",20.15427735,"Brazos","College Station","Texas",41.1055,0.11465,0.49137,0.20301,57100,33600,0,0
"2252",14.52658412,"Brewster","Alpine","Texas",48.69525,0.08578,0.37173,0.20783,43500,38700,1,0
"2253",25.78396739,"Brooks","Corpus Christi","Texas",46.936,0.06576,0.41336,0.27778,24000,28400,1,1
"2254",20.08741409,"Brown","Brownwood","Texas",44.028,0.11072,0.42382,0.24013,44900,35000,1,0
"2255",21.2538036,"Burleson","College Station","Texas",44.4195,0.12981,0.39133,0.22376,46000,36000,1,0
"2256",23.57364471,"Burnet","Burnet","Texas",43.2055,0.13249,0.46894,0.20035,44900,32300,0,1
"2257",21.44917899,"Caldwell","Austin","Texas",41.05125,0.06987,0.38335,0.25404,39800,30400,0,0
"2258",28.02475785,"Calhoun","Victoria","Texas",45.761,0.08403,0.41391,0.28466,52000,38000,1,1
"2259",13.43607404,"Callahan","Abilene","Texas",49.93475,0.03644,0.29859,0.18683,45400,41500,1,0
"2260",21.12163804,"Cameron","Brownsville","Texas",43.521,0.13903,0.54849,0.25016,24900,26800,1,0
"2261",20.73317837,"Camp","Texarkana","Texas",41.6845,0.15926,0.52189,0.28313,38700,31700,0,0
"2262",18.68458231,"Carson","Pampa","Texas",58.27725,0.02889,0.24211,0.11712,63900,58500,1,0
"2263",20.41474072,"Cass","Texarkana","Texas",44.807,0.0919,0.41107,0.22327,41200,36000,1,0
"2264",15.52730769,"Castro","Littlefield","Texas",45.47025,0.09559,0.42722,0.26609,32000,33700,1,0
"2265",28.41995161,"Chambers","Houston","Texas",46.18525,0.12908,0.44426,0.20879,57700,40300,1,1
"2266",18.99392523,"Cherokee","Tyler","Texas",43.10375,0.10809,0.4549,0.25153,36600,30700,0,0
"2267",15.47133527,"Childress","Childress","Texas",43.19575,0.05108,0.33892,0.27444,35400,31700,0,0
"2268",19.79694656,"Clay","Wichita Falls","Texas",48.90575,0.0563,0.32326,0.2068,52600,40500,1,0
"2269",19.27866503,"Coleman","Brownwood","Texas",46.3955,0.07831,0.35748,0.25131,35300,33000,1,0
"2270",27.66680766,"Collin","Dallas","Texas",45.565,0.13919,0.37754,0.09038,108500,47700,1,1
"2271",22.02466521,"Colorado","La Grange","Texas",47.37175,0.15014,0.49,0.18129,45100,38300,1,1
"2272",24.64023796,"Comal","San Antonio","Texas",44.06625,0.10773,0.43752,0.15655,63100,38100,1,1
"2273",18.99493638,"Comanche","Stephenville","Texas",48.40475,0.17061,0.47177,0.22174,37700,39000,1,0
"2274",23.74155764,"Cooke","Dallas","Texas",47.31725,0.08053,0.3862,0.20551,51100,41800,1,1
"2275",22.20767722,"Coryell","Killeen","Texas",43.10475,0.04574,0.26513,0.17774,51400,32500,0,1
"2276",13.81541415,"Crosby","Lubbock","Texas",43.08975,0.10071,0.50533,0.31471,28900,28500,0,0
"2277",17.51428984,"Dallam","Dumas","Texas",49.69425,0.07209,0.41112,0.23326,45700,42900,1,0
"2278",31.80293445,"Dallas","Dallas","Texas",39.113,0.23444,0.62394,0.19798,51900,30800,0,1
"2279",16.16360025,"Dawson","Big Spring","Texas",45.06725,0.0773,0.41518,0.30329,36400,34700,1,0
"2280",18.35422222,"Deaf Smith","Amarillo","Texas",43.504,0.09168,0.42093,0.29794,33500,30000,1,0
"2281",26.09932403,"Denton","Dallas","Texas",44.891,0.11552,0.36859,0.11658,87700,42700,1,1
"2282",18.40413128,"De Witt","Victoria","Texas",47.58825,0.14444,0.46547,0.21813,42500,40300,1,0
"2283",22.6378754,"Dimmit","Crystal City","Texas",45.54225,0.14122,0.50478,0.29545,21800,29800,1,1
"2284",25.73132497,"Duval","Corpus Christi","Texas",51.7155,0.13849,0.48721,0.28806,30200,38700,1,1
"2285",17.88627165,"Eastland","Abilene","Texas",47.295,0.08452,0.38005,0.22351,39000,36200,1,0
"2286",19.85893422,"Ector","Midland","Texas",50.79175,0.11713,0.46903,0.27146,44100,42500,1,0
"2287",23.26081315,"Ellis","Dallas","Texas",42.50725,0.07297,0.36999,0.21315,62100,36600,0,1
"2288",23.71391598,"El Paso","El Paso","Texas",44.256,0.13763,0.54146,0.21645,32300,29800,1,1
"2289",19.24192169,"Erath","Stephenville","Texas",47.665,0.14734,0.4703,0.18499,45100,38300,1,0
"2290",21.6196733,"Falls","Waco","Texas",40.35075,0.0954,0.44139,0.26899,35100,27000,0,0
"2291",21.17152679,"Fannin","Sherman","Texas",43.16775,0.05025,0.36854,0.20817,48800,33600,0,0
"2292",19.37515225,"Fayette","La Grange","Texas",50.352,0.24985,0.52358,0.14115,54300,46900,1,0
"2293",14.68219965,"Floyd","Plainview","Texas",43.64475,0.06525,0.36674,0.29298,34000,31100,1,0
"2294",26.76382023,"Fort Bend","Houston","Texas",43.5475,0.13595,0.45152,0.11953,83600,41000,1,1
"2295",22.55017074,"Franklin","Texarkana","Texas",44.398,0.05081,0.34805,0.21264,48700,37800,1,1
"2296",29.1324024,"Freestone","Corsicana","Texas",46.155,0.06273,0.37199,0.20062,50200,36800,1,1
"2297",19.40648464,"Frio","Pearsall","Texas",45.11275,0.10947,0.47042,0.28722,26100,29900,1,0
"2298",18.78195425,"Gaines","Hobbs","Texas",54.635,0.09032,0.44878,0.25034,37300,46000,1,0
"2299",25.04841442,"Galveston","Houston","Texas",41.584,0.10065,0.46271,0.17888,62600,34100,0,1
"2300",20.098808,"Gillespie","Kerrville","Texas",47.80375,0.10395,0.4431,0.15915,50000,39700,1,0
"2301",20.92148526,"Goliad","Victoria","Texas",47.1585,0.04853,0.37262,0.21429,52400,40600,1,0
"2302",19.87208982,"Gonzales","Gonzales","Texas",43.693,0.13004,0.44229,0.27828,32500,29800,1,0
"2303",19.05036436,"Gray","Pampa","Texas",48.81225,0.11889,0.41083,0.21086,57200,45500,1,0
"2304",22.13522234,"Grayson","Sherman","Texas",41.3385,0.09301,0.40684,0.20031,55600,33800,0,1
"2305",24.74664968,"Gregg","Longview","Texas",43.50575,0.13522,0.50182,0.19938,52600,36000,1,1
"2306",27.99427659,"Grimes","College Station","Texas",41.44825,0.06438,0.37937,0.23547,38000,29200,0,1
"2307",22.13973786,"Guadalupe","San Antonio","Texas",41.3205,0.07445,0.39082,0.19385,54300,33800,0,1
"2308",17.93868739,"Hale","Plainview","Texas",44.44775,0.08469,0.42985,0.29395,34900,31600,1,0
"2309",18.21848093,"Hamilton","Stephenville","Texas",47.714,0.04278,0.31275,0.2053,41200,43900,1,0
"2310",13.53073286,"Hansford","Perryton","Texas",53.20125,0.09504,0.38084,0.15942,49800,51700,1,0
"2311",22.48485583,"Hardin","Beaumont","Texas",46.2545,0.08945,0.40163,0.17429,59100,40600,1,1
"2312",31.91028857,"Harris","Houston","Texas",42.57975,0.19041,0.58957,0.17916,53400,34600,0,1
"2313",24.65945291,"Harrison","Longview","Texas",42.441,0.08041,0.4256,0.22115,42500,31600,0,1
"2314",17.85845682,"Haskell","Haskell","Texas",50.35625,0.06,0.43313,0.21154,39400,39500,1,0
"2315",23.67637576,"Hays","Austin","Texas",40.71325,0.13211,0.47326,0.18037,58100,31700,0,1
"2316",22.71839962,"Henderson","Tyler","Texas",43.77875,0.07619,0.39805,0.23502,42600,33600,1,1
"2317",21.55725792,"Hidalgo","Brownsville","Texas",44.0835,0.16238,0.60619,0.26524,22900,26700,1,0
"2318",23.91423022,"Hill","Waco","Texas",44.1565,0.05969,0.3829,0.21888,42800,33800,1,1
"2319",19.25987253,"Hockley","Lubbock","Texas",46.74325,0.07502,0.40491,0.275,46700,38700,1,0
"2320",23.6828322,"Hood","Fort Worth","Texas",45.697,0.2305,0.50415,0.14974,57500,38800,1,1
"2321",21.06390076,"Hopkins","Paris","Texas",44.55625,0.08136,0.40092,0.21251,44900,34500,1,0
"2322",24.73411978,"Houston","Huntsville","Texas",42.16525,0.10067,0.46623,0.22595,36000,29800,0,1
"2323",18.11033137,"Howard","Big Spring","Texas",47.897,0.12797,0.48862,0.25588,43600,39500,1,0
"2324",24.2629801,"Hunt","Paris","Texas",40.0705,0.07521,0.40015,0.22002,49000,30100,0,1
"2325",19.39872998,"Hutchinson","Pampa","Texas",49.42875,0.05722,0.33292,0.19967,68200,46600,1,0
"2326",25.20919789,"Jack","Graham","Texas",54.00625,0.0456,0.30288,0.27607,43600,54300,1,1
"2327",24.3643855,"Jackson","Victoria","Texas",48.242,0.15651,0.44538,0.24199,50100,41200,1,1
"2328",21.58098442,"Jasper","Beaumont","Texas",44.695,0.0663,0.39902,0.23909,43600,33000,1,0
"2329",24.56566192,"Jefferson","Beaumont","Texas",41.51525,0.14727,0.53363,0.20069,52000,31500,0,1
"2330",23.39199406,"Jim Wells","Corpus Christi","Texas",49.28875,0.19553,0.55355,0.24462,37000,38100,1,1
"2331",24.92384836,"Johnson","Fort Worth","Texas",46.01275,0.07179,0.35695,0.19794,59800,39100,1,1
"2332",22.82893145,"Jones","Abilene","Texas",47.41075,0.07313,0.34079,0.22665,37900,35600,1,1
"2333",23.82535619,"Karnes","Beeville","Texas",47.6325,0.2221,0.55185,0.25378,39500,38200,1,1
"2334",24.5358642,"Kaufman","Dallas","Texas",41.755,0.07834,0.41711,0.2103,51500,32500,0,1
"2335",24.92004008,"Kendall","San Antonio","Texas",46.7115,0.09378,0.44112,0.11027,73900,40700,1,1
"2336",20.31008126,"Kerr","Kerrville","Texas",43.23025,0.11897,0.50085,0.20121,42000,32100,0,0
"2337",18.56029987,"Kleberg","Corpus Christi","Texas",44.65825,0.05333,0.43756,0.22471,40300,32500,1,0
"2338",20.14864929,"Lamar","Paris","Texas",39.83775,0.10292,0.44551,0.2314,43900,29200,0,0
"2339",14.73785963,"Lamb","Littlefield","Texas",46.78675,0.06368,0.40977,0.26046,36700,36800,1,0
"2340",21.23354497,"Lampasas","Killeen","Texas",44.0575,0.04812,0.31965,0.19808,52100,33300,1,0
"2341",30.83226443,"La Salle","Pearsall","Texas",45.698,0.05333,0.37962,0.30612,27900,31700,1,1
"2342",19.69744669,"Lavaca","Victoria","Texas",51.9725,0.14457,0.42645,0.16105,50700,50200,1,0
"2343",20.76296168,"Lee","Austin","Texas",47.0155,0.04453,0.29661,0.18105,54000,44200,1,0
"2344",27.07188673,"Leon","Corsicana","Texas",49.54675,0.05408,0.38604,0.2006,45900,42000,1,1
"2345",25.27178758,"Liberty","Houston","Texas",45.0125,0.07247,0.37839,0.22755,52300,36200,1,1
"2346",23.09076215,"Limestone","Corsicana","Texas",43.7035,0.07838,0.44212,0.2471,39400,32100,1,1
"2347",25.45835894,"Live Oak","San Antonio","Texas",48.84975,0.11034,0.44952,0.17476,47400,34900,1,1
"2348",22.4818555,"Llano","Burnet","Texas",43.3615,0.06584,0.395,0.19137,39300,32600,0,1
"2349",18.32730957,"Lubbock","Lubbock","Texas",40.27875,0.13024,0.5364,0.245,45300,30300,0,0
"2350",15.90429581,"Lynn","Lubbock","Texas",43.15625,0.07754,0.46999,0.28775,28500,28300,0,0
"2351",14.15019236,"McCulloch","Brady","Texas",48.60425,0.10347,0.43428,0.25937,34700,38400,1,0
"2352",21.12960579,"McLennan","Waco","Texas",38.95475,0.13589,0.51095,0.23194,46300,29400,0,0
"2353",24.69394704,"Madison","Huntsville","Texas",40.50175,0.08601,0.44805,0.22251,34500,28300,0,1
"2354",22.05993521,"Marion","Longview","Texas",42.835,0.06767,0.39294,0.28916,27100,27100,0,1
"2355",23.21317439,"Matagorda","Pearland","Texas",46.1865,0.06803,0.42107,0.23232,50700,37800,1,1
"2356",16.78983441,"Maverick","Eagle Pass","Texas",46.4785,0.09534,0.41982,0.2523,21800,30900,1,0
"2357",20.83549001,"Medina","San Antonio","Texas",44.78625,0.0573,0.40128,0.2107,43100,34700,1,0
"2358",20.01029697,"Midland","Midland","Texas",49.23675,0.16016,0.55635,0.21879,58800,45700,1,0
"2359",22.49594915,"Milam","Austin","Texas",44.589,0.04082,0.36568,0.23964,44200,36200,1,1
"2360",19.55387071,"Mitchell","Snyder","Texas",51.36225,0.0528,0.3559,0.25,44100,43600,1,0
"2361",19.49220161,"Montague","Fort Worth","Texas",50.7835,0.07217,0.34396,0.19974,44900,43500,1,0
"2362",27.50385789,"Montgomery","Houston","Texas",44.515,0.14003,0.49449,0.14641,70100,40900,1,1
"2363",20.20648515,"Moore","Dumas","Texas",46.37875,0.04965,0.30406,0.27655,51200,39800,1,0
"2364",23.00475084,"Morris","Texarkana","Texas",42.277,0.04355,0.3411,0.23077,40800,30000,0,1
"2365",19.88015852,"Nacogdoches","Nacogdoches","Texas",41.52525,0.13738,0.52517,0.20948,43300,33200,0,0
"2366",21.63763706,"Navarro","Corsicana","Texas",41.5605,0.08534,0.43797,0.24531,40600,31700,0,0
"2367",24.59661154,"Newton","Beaumont","Texas",41.2685,0.06688,0.36142,0.2949,35900,25800,0,1
"2368",18.73020787,"Nolan","Sweetwater","Texas",46.157,0.07913,0.43269,0.29324,35800,34500,1,0
"2369",21.86509802,"Nueces","Corpus Christi","Texas",42.3985,0.14076,0.5435,0.21884,42100,30300,0,1
"2370",19.30201342,"Ochiltree","Perryton","Texas",56.2045,0.08885,0.36239,0.18102,53000,52300,1,0
"2371",22.70586263,"Orange","Beaumont","Texas",45.57675,0.06231,0.36765,0.19271,61300,40900,1,1
"2372",22.65061475,"Palo Pinto","Fort Worth","Texas",45.09975,0.15432,0.45101,0.24649,39600,35900,1,1
"2373",28.7489753,"Panola","Longview","Texas",46.25475,0.05587,0.37663,0.22481,50300,40800,1,1
"2374",26.01103173,"Parker","Fort Worth","Texas",46.76275,0.10226,0.42148,0.15622,60800,40700,1,1
"2375",22.90035728,"Parmer","Clovis","Texas",47.84075,0.06597,0.34787,0.24194,37500,37400,1,1
"2376",23.12,"Pecos","Fort Stockton","Texas",52.7535,0.10462,0.46375,0.27947,36400,43000,1,1
"2377",26.11913961,"Polk","Beaumont","Texas",43.81075,0.08717,0.42208,0.24233,36400,31300,1,1
"2378",19.54297822,"Potter","Amarillo","Texas",40.387,0.18105,0.52661,0.29285,38900,28700,0,0
"2379",17.56179775,"Presidio","Alpine","Texas",53.51025,0.04588,0.39761,0.27692,23300,41100,1,0
"2380",22.88091889,"Rains","Paris","Texas",46.53875,0.09479,0.3405,0.18159,46100,35300,1,1
"2381",18.08125665,"Randall","Amarillo","Texas",46.49225,0.13322,0.41012,0.15343,74400,43400,1,0
"2382",17.69519765,"Red River","Paris","Texas",42.62325,0.16599,0.48073,0.19966,28800,28700,0,0
"2383",21.20339731,"Reeves","Pecos","Texas",52.41325,0.12379,0.43234,0.32796,31500,38900,1,0
"2384",20.62839393,"Refugio","Corpus Christi","Texas",47.20625,0.09228,0.4357,0.25258,41600,35500,1,0
"2385",28.49157069,"Robertson","College Station","Texas",42.01325,0.05347,0.40893,0.26934,39600,31500,0,1
"2386",24.89056586,"Rockwall","Dallas","Texas",44.166,0.15904,0.43592,0.12236,85100,44000,1,1
"2387",17.05177854,"Runnels","Brady","Texas",46.90025,0.17435,0.47063,0.2232,36900,37700,1,0
"2388",23.60445453,"Rusk","Longview","Texas",45.299,0.12197,0.44392,0.21232,44100,35900,1,1
"2389",20.65179969,"Sabine","Nacogdoches","Texas",46.92,0.10577,0.42896,0.23866,35600,32700,1,0
"2390",24.7811177,"San Augustine","Nacogdoches","Texas",42.71825,0.07901,0.33221,0.24496,27700,27200,0,1
"2391",26.70264047,"San Jacinto","Houston","Texas",42.848,0.05669,0.3811,0.2125,37700,29100,0,1
"2392",20.38600864,"San Patricio","Corpus Christi","Texas",44.99375,0.06629,0.43082,0.25232,43500,33600,1,0
"2393",18.79789091,"Scurry","Snyder","Texas",49.22225,0.08836,0.37529,0.2419,50600,43100,1,0
"2394",22.70460126,"Shelby","Nacogdoches","Texas",45.85775,0.11528,0.46909,0.24924,33800,33500,1,1
"2395",24.95128836,"Smith","Tyler","Texas",41.298,0.13515,0.52875,0.18886,51200,32800,0,1
"2396",26.92236899,"Somervell","Fort Worth","Texas",48.45,0.10821,0.42453,0.16786,62200,41500,1,1
"2397",19.09128807,"Starr","Brownsville","Texas",47.602,0.11226,0.44698,0.29875,18700,29200,1,0
"2398",17.38301887,"Stephens","Abilene","Texas",44.30375,0.07159,0.3889,0.23888,42200,38100,1,0
"2399",15.20131451,"Swisher","Plainview","Texas",45.47975,0.07722,0.40792,0.30733,33300,33800,1,0
"2400",27.34979107,"Tarrant","Fort Worth","Texas",40.9635,0.15809,0.50726,0.1801,64400,35100,0,1
"2401",18.01846691,"Taylor","Abilene","Texas",43.68075,0.12025,0.46631,0.21245,48300,35000,1,0
"2402",17.33814956,"Terry","Hobbs","Texas",42.14475,0.11121,0.48255,0.31389,39300,32600,0,0
"2403",22.58418954,"Titus","Texarkana","Texas",43.3175,0.08899,0.43516,0.24541,47300,33700,0,1
"2404",17.50336035,"Tom Green","San Angelo","Texas",42.86875,0.11774,0.47472,0.23031,46800,33200,0,0
"2405",28.9382317,"Travis","Austin","Texas",38.73425,0.26678,0.60589,0.1652,63400,32100,0,1
"2406",26.42444795,"Trinity","Huntsville","Texas",39.69425,0.05747,0.39272,0.23975,34100,24300,0,1
"2407",26.80677291,"Tyler","Beaumont","Texas",45.32225,0.08868,0.4093,0.2406,38900,33100,1,1
"2408",19.71713227,"Upshur","Longview","Texas",43.75175,0.06587,0.37891,0.20732,42600,33100,1,0
"2409",19.0377648,"Uvalde","Uvalde","Texas",43.83075,0.12024,0.54961,0.25801,28000,29200,1,0
"2410",17.12670651,"Val Verde","Del Rio","Texas",47.63275,0.07279,0.48309,0.24859,28100,33900,1,0
"2411",23.65079432,"Van Zandt","Tyler","Texas",44.54875,0.09678,0.41073,0.19614,48300,36700,1,1
"2412",22.50054622,"Victoria","Victoria","Texas",43.36025,0.1235,0.50282,0.23132,52500,34900,0,1
"2413",26.25969601,"Walker","Huntsville","Texas",40.98475,0.12303,0.4456,0.20774,45100,31700,0,1
"2414",25.33310215,"Waller","Houston","Texas",41.99125,0.08511,0.43945,0.22761,39100,31500,0,1
"2415",20.44180806,"Ward","Pecos","Texas",53.4145,0.11183,0.4663,0.25041,42700,45500,1,0
"2416",21.03469578,"Washington","Houston","Texas",41.60125,0.10309,0.50778,0.17304,51300,35300,0,0
"2417",23.34173737,"Webb","Laredo","Texas",44.6555,0.21998,0.65607,0.26413,26600,28500,1,1
"2418",20.9890027,"Wharton","Pearland","Texas",45.326,0.0917,0.46376,0.25249,43900,36600,1,0
"2419",17.95615236,"Wichita","Wichita Falls","Texas",43.0655,0.12787,0.42877,0.20675,57100,36000,0,0
"2420",15.2402418,"Wilbarger","Vernon","Texas",42.7275,0.39328,0.68551,0.31111,40500,31000,0,0
"2421",20.49928586,"Willacy","Brownsville","Texas",44.52875,0.09033,0.40946,0.27511,22800,27000,1,0
"2422",24.0453907,"Williamson","Austin","Texas",43.5045,0.10206,0.34552,0.12164,81300,39300,1,1
"2423",21.55855508,"Wilson","San Antonio","Texas",44.986,0.05712,0.34993,0.1709,53200,39400,1,0
"2424",24.25780933,"Winkler","Pecos","Texas",54.0515,0.09507,0.33937,0.29639,45600,51000,1,1
"2425",27.58556686,"Wise","Fort Worth","Texas",48.31025,0.10545,0.37356,0.18408,54200,41300,1,1
"2426",22.55615685,"Wood","Tyler","Texas",46.7515,0.08218,0.39168,0.20707,44200,37600,1,1
"2427",22.90419984,"Yoakum","Hobbs","Texas",54.263,0.08051,0.37268,0.22112,49000,51400,1,1
"2428",17.55191365,"Young","Graham","Texas",48.73625,0.08761,0.40828,0.21132,43300,42500,1,0
"2429",22.67375212,"Zapata","Laredo","Texas",47.76675,0.12298,0.56131,0.29175,26300,33000,1,1
"2430",18.50478955,"Zavala","Crystal City","Texas",44.68475,0.0682,0.34143,0.36545,19100,25400,1,0
"2431",15.61353517,"Beaver","St. George","Utah",52.13225,0.03901,0.24423,0.17251,57800,49900,1,0
"2432",25.35852895,"Box Elder","Logan","Utah",48.44975,0.05431,0.22804,0.13097,73000,45300,1,1
"2433",16.74296358,"Cache","Logan","Utah",50.317,0.10414,0.31483,0.08779,71300,44500,1,0
"2434",20.96199592,"Carbon","Price","Utah",49.3915,0.06306,0.2935,0.15644,72400,46800,1,0
"2435",20.90613179,"Davis","Salt Lake City","Utah",47.877,0.11036,0.30322,0.09447,85800,47700,1,0
"2436",23.23141223,"Duchesne","Vernal","Utah",59.01125,0.04836,0.32008,0.18468,50000,57800,1,1
"2437",21.65867114,"Emery","Price","Utah",50.54375,0.05415,0.21618,0.1363,72500,53000,1,0
"2438",16.57093723,"Garfield","Richfield","Utah",51.89,0.05844,0.27111,0.13333,53400,42400,1,0
"2439",15.65119535,"Grand","Moab","Utah",46.07325,0.04036,0.32808,0.15608,51100,40100,1,0
"2440",15.84246498,"Iron","St. George","Utah",45.96025,0.06146,0.33121,0.14456,56400,38700,1,0
"2441",18.29283333,"Juab","Provo","Utah",50.95475,0.0487,0.23428,0.18269,62600,43800,1,0
"2442",16.62046089,"Kane","Flagstaff","Utah",47.3515,0.58284,0.76044,0.12303,52600,43300,1,0
"2443",18.65419258,"Millard","Provo","Utah",51.06375,0.04445,0.24906,0.15301,64500,47300,1,0
"2444",18.73926539,"Morgan","Salt Lake City","Utah",52.8015,0.05236,0.20586,0.0998,84600,50400,1,0
"2445",25.73731367,"Salt Lake","Salt Lake City","Utah",45.67,0.13384,0.37902,0.11832,76300,43000,1,1
"2446",22.4641174,"San Juan","Cortez","Utah",44.664,0.06694,0.31597,0.14872,54000,38000,1,1
"2447",14.00749202,"Sanpete","Price","Utah",50.18675,0.05642,0.31685,0.14909,57100,43000,1,0
"2448",16.34625551,"Sevier","Richfield","Utah",49.84375,0.07667,0.33683,0.15996,60400,45900,1,0
"2449",28.87369219,"Summit","Salt Lake City","Utah",55.5865,0.15567,0.41217,0.0602,90000,50900,1,1
"2450",27.85699354,"Tooele","Salt Lake City","Utah",47.73175,0.05223,0.24716,0.15474,71500,43000,1,1
"2451",21.89122614,"Uintah","Vernal","Utah",54.5015,0.06411,0.33298,0.18594,58300,55300,1,1
"2452",20.26355599,"Utah","Provo","Utah",49.079,0.2047,0.39362,0.10073,77700,44700,1,0
"2453",19.86733615,"Wasatch","Salt Lake City","Utah",52.6985,0.18162,0.39688,0.1095,69300,48400,1,0
"2454",19.46266847,"Washington","St. George","Utah",45.8345,0.15544,0.43128,0.13297,61200,38700,1,0
"2455",20.59240075,"Weber","Salt Lake City","Utah",44.3775,0.10318,0.32275,0.14891,74600,42500,1,0
"2456",21.30373222,"Addison","Burlington","Vermont",44.30325,0.12059,0.399,0.06378,59800,37300,1,0
"2457",21.00837798,"Bennington","Pittsfield","Vermont",42.62525,0.0998,0.42591,0.11294,57800,34700,0,0
"2458",20.88233179,"Caledonia","Berlin","Vermont",43.798,0.09149,0.38174,0.08696,49900,34100,1,0
"2459",25.35540162,"Chittenden","Burlington","Vermont",42.7065,0.12487,0.38225,0.06387,80000,40300,0,1
"2460",18.93428757,"Essex","Berlin","Vermont",46.53825,0.04334,0.27513,0.13043,45500,35600,1,0
"2461",21.32645653,"Franklin","Burlington","Vermont",44.017,0.06949,0.31594,0.10674,56400,36200,1,0
"2462",24.6295467,"Lamoille","Burlington","Vermont",44.54,0.1123,0.40551,0.08235,53500,34300,1,1
"2463",22.02038574,"Orange","Claremont","Vermont",45.19825,0.06679,0.32066,0.08846,52000,37400,1,1
"2464",20.91362495,"Orleans","Berlin","Vermont",44.72525,0.13219,0.44119,0.09954,44000,34100,1,0
"2465",20.89264732,"Rutland","Burlington","Vermont",44.5355,0.10253,0.3893,0.07806,58900,37200,1,0
"2466",24.38113202,"Washington","Claremont","Vermont",45.557,0.078,0.36916,0.07505,62000,37400,1,1
"2467",21.88097365,"Windham","Keene","Vermont",44.32725,0.08977,0.40132,0.07822,55100,34200,1,1
"2468",23.0931314,"Windsor","Claremont","Vermont",44.836,0.13068,0.42454,0.08222,62700,37900,1,1
"2469",21.27423634,"Accomack","Chincoteague","Virginia",38.9,0.10558,0.45453,0.2332,28700,24500,0,0
"2470",26.17049872,"Albemarle","Charlottesville","Virginia",41.67475,0.13069,0.45549,0.08482,79600,39200,0,1
"2471",27.04599012,"Amelia","Richmond","Virginia",41.0205,0.06084,0.32964,0.16262,49800,30600,0,1
"2472",22.04498426,"Amherst","Lynchburg","Virginia",42.22325,0.0564,0.32017,0.16228,56100,34400,0,1
